config_json,"{""all_runs_results_prefix"": ""seed_runs"", ""data_dir"": ""/mnt/data4tb/data_algonauts/"", ""fmri_dict_path"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/encoding_model/fmri_dicts/subj1_fmri_dicts.joblib"", ""method"": ""ridge_cv"", ""mixing_dimension"": 50, ""n_f"": 500, ""n_s"": 7000, ""n_seeds"": 10000, ""parent_submission_dir"": ""/mnt/data4tb/data_algonauts/submissions"", ""path_to_load"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/encoding_model/trained_models/roi_models/FBA-1_alexnet_features.8_subj01_1.pth/FBA-1_alexnet_features.8_subj01.pth_encoding_model.joblib"", ""progress_print_every"": 100, ""results_dir"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/simulation_results/Suppresion_FBA_Encoding"", ""results_prefix"": ""seed_summary"", ""rng_seed"": ""np.random.Generator"", ""roi_name"": ""FBA-1"", ""seed_start"": 0, ""snr"": 10, ""subj"": 1, ""suppression_method"": ""permutate"", ""suppression_strength"": 0.5, ""test_name"": ""NoBiasCorrection-FBA-Encoding-suppresion_exp1""}"

seed,CA_R²_X1,CA_R²_X2,CA_R²_X12,CA_unique_X1,CA_unique_X2,CA_common,CA_unexplained,PID_red,PID_unq1,PID_unq2,PID_syn,I(M1;T),I(M2;T),"I(M1,M2;T)"
18,0.20729612634136502,-0.0045882198569970525,0.21440333555662788,0.21899155541362494,0.007107209215262866,-0.011695429072259927,0.7855966644433721,0.08933973570920983,12.475372331593508,2.036229548450695,1.839420030844348,12.564712067302718,2.125569284159905,16.44036164659776
19,0.17635825018934945,-0.004134303471407203,0.18488207431580947,0.18901637778721667,0.008523824126460022,-0.01265812759786722,0.8151179256841905,0.0951341253141873,12.312456840162378,2.0647544500388335,1.9837604421978092,12.407590965476565,2.159888575353021,16.456105857713208
20,0.18695384893999029,-0.005359363298377448,0.197174260546743,0.20253362384512044,0.010220411606752716,-0.015579774905130156,0.802825739453257,0.09264156250607591,12.222726383547387,2.042559333331182,1.8195597460778448,12.315367946053463,2.1352008958372584,16.17748702546249
21,0.18208968095335637,-0.003754540486988584,0.19464722248420624,0.19840176297119483,0.01255754153084987,-0.01631208201783846,0.8053527775157938,0.09446620090121982,12.264046456576402,2.060462822696662,1.845719405342182,12.358512657477622,2.154929023597881,16.264694885516466
22,0.2021863457479962,-0.00438541992957091,0.21326085026732577,0.2176462701968967,0.011074504519329564,-0.015459924448900486,0.7867391497326742,0.09213478303450984,12.309574682460394,2.030556721181119,1.8074393366260697,12.401709465494903,2.1226915042156294,16.239705523302092
23,0.17285181818998144,-0.0039035259739080698,0.18532464588201894,0.189228171855927,0.012472827692037503,-0.01637635366594556,0.8146753541179811,0.09643363396138938,12.20553700084455,2.0644078879772714,1.954713297722769,12.30197063480594,2.16084152193866,16.32109182050598
24,0.1995302998829622,-0.004689310532622723,0.21137194809121465,0.21606125862383738,0.011841648208252453,-0.01653095874087518,0.7886280519087854,0.09573997082079799,12.320051571515368,2.052126568858272,1.8331869168664578,12.415791542336166,2.14786653967907,16.301105028060896
25,0.188160102866843,-0.004101917956830901,0.19789226438862587,0.20199418234545677,0.009732161521782856,-0.013834079478613759,0.8021077356113742,0.09431160466100863,12.316447325068005,2.068161652544715,1.8201111940680352,12.410758929729013,2.162473257205724,16.299031776341764
26,0.16959412886293024,-0.0039348600602379605,0.17565532777830864,0.1795901878385466,0.006061198915378402,-0.009996058975616368,0.8243446722216914,0.09404732985629849,12.122959855275596,2.057297012353981,1.8359403803127456,12.217007185131894,2.1513443422102805,16.11024457779862
27,0.14707502724620977,-0.003261987659680959,0.15948290498194873,0.1627448926416297,0.012407877735738954,-0.015669865395419924,0.8405170950180513,0.09341654987245107,11.747282415542973,2.045561765318073,1.807330095025037,11.840698965415424,2.1389783151905233,15.693590825758534
28,0.18920644397912043,-0.00464276220626857,0.19511442818097258,0.19975719038724116,0.005907984201852151,-0.010550746408120731,0.8048855718190274,0.09141935716779592,12.45515038660621,2.0573352504438507,1.7889664095899391,12.546569743774006,2.1487546076116457,16.392871403807796
29,0.16879717068559855,-0.004245921088616134,0.1770456156873749,0.18129153677599102,0.00824844500177635,-0.012494366090392478,0.8229543843126251,0.09240513658831162,11.937881132649704,2.062381856691033,1.7646571333769288,12.030286269238015,2.154786993279344,15.857325259305977
30,0.1692867084715077,-0.0033616877764094523,0.17859486250522952,0.18195655028163896,0.009308154033721816,-0.012669841810131255,0.8214051374947705,0.09175479230140837,12.585370662203907,2.0868590295047103,1.904700963366098,12.677125454505315,2.178613821806118,16.668685447376124
31,0.1689960548007064,-0.005208480830562568,0.17788136787422376,0.18308984870478634,0.008885313073517365,-0.014093793904079943,0.8221186321257763,0.09128044073300678,12.2492839372941,2.0748692038447203,1.917537693276735,12.340564378027107,2.166149644577727,16.332971275148562
32,0.17806018747992328,-0.0037781629872534793,0.1874012967262498,0.19117945971350328,0.009341109246326529,-0.013119272233580004,0.8125987032737502,0.09612476811594739,12.49488897200027,2.0505163082285396,1.9172948654561832,12.591013740116217,2.146641076344487,16.55882491380094
33,0.16475768469870375,-0.004155453603032696,0.1733440036956919,0.17749945729872457,0.00858631899698814,-0.012741772600020823,0.8266559963043081,0.09136684081187063,12.050727034582481,2.069392893982185,1.8789099832335996,12.142093875394352,2.160759734794055,16.090396752610136
34,0.17805034358412086,-0.004175058458118318,0.18664474934562816,0.1908198078037465,0.008594405761507301,-0.012769464219625631,0.8133552506543719,0.08989976018151857,11.901904636111587,2.070671540062369,1.7647688978570013,11.991804396293105,2.160571300243887,15.827244834212475
35,0.19197094800839723,-0.003916091595664799,0.20506744103074798,0.20898353262641278,0.013096493022350747,-0.017012584618015553,0.794932558969252,0.09210443757647013,12.1921488271372,2.0573460376490686,1.9955145462819033,12.28425326471367,2.149450475225538,16.33711384864464
36,0.1902484545526257,-0.0039507512047068346,0.2031963221332736,0.20714707333798044,0.012947867580647893,-0.01689861878535473,0.7968036778667265,0.08944676368452775,12.188176567339774,2.0597422352141006,1.882080908403898,12.277623331024301,2.1491889988986292,16.2194464746423
37,0.16689367643528946,-0.003696302914025388,0.17627330036182565,0.17996960327585104,0.009379623926536185,-0.01307592684056158,0.8237266996381744,0.09391687873246468,12.00488163577419,2.071716364971792,1.8707076691910807,12.098798514506655,2.1656332437042565,16.041222548669527
38,0.17879087880086172,-0.0040100341549604915,0.1884028168383099,0.19241285099327038,0.00961193803744817,-0.013621972192408655,0.8115971831616902,0.08736395741288838,12.444851570390146,2.0325537292515214,1.8382350328602346,12.532215527803034,2.119917686664409,16.40300428991479
39,0.1862719166466177,-0.004160135558545356,0.1945400420040308,0.19870017756257616,0.008268125357413086,-0.012428260915958445,0.8054599579959691,0.08840846146469339,12.044995632078887,2.0449516524951488,1.8541539752089875,12.13340409354358,2.1333601139598417,16.032509721247717
40,0.1578575948769301,-0.0038073841701302385,0.16999547246310823,0.17380285663323847,0.012137877586178125,-0.015945261756308365,0.8300045275368918,0.09040693477925998,11.958913122595272,2.0554224609423564,1.8925468516222832,12.049320057374532,2.1458293957216164,15.997289369939171
41,0.17029870431789668,-0.003966223341729493,0.1776697741223104,0.18163599746403988,0.00737106980441371,-0.011337293146143207,0.8223302258776897,0.09053403909817703,12.526946445878128,2.0542280604358556,1.8460569109368894,12.617480484976305,2.1447620995340335,16.51776545634905
42,0.15839840509967176,-0.003923520723958836,0.16744691103281747,0.1713704317567763,0.009048505933145712,-0.012972026657104535,0.8325530889671825,0.08915867772904207,11.994583234902816,2.0648518662774435,2.0305286650346517,12.083741912631858,2.154010544006485,16.179122443943953
43,0.18151583187471582,-0.0042015443713542605,0.19388829813041392,0.19808984250176817,0.0123724662556981,-0.016574010627052355,0.806111701869586,0.09139487353242437,12.460915128860323,2.058013929336049,1.9984027574358016,12.552310002392748,2.1494088028684737,16.608726689164598
44,0.16730398260875928,-0.004449739270954702,0.1769475180309001,0.1813972573018548,0.009643535422140803,-0.014093274693095514,0.8230524819690999,0.092975551693387,12.071170902374112,2.0585703372392565,1.8122036607364116,12.164146454067499,2.1515458889326435,16.034920452043167
45,0.16082161866950548,-0.003952327760169674,0.1701308425643137,0.1740831703244834,0.009309223894808233,-0.013261551654977916,0.8298691574356862,0.08766273004437686,11.99001663628308,2.0282989523760175,1.832013532532816,12.077679366327457,2.1159616824203944,15.93799185123629
46,0.17750576330483037,-0.004520066100225583,0.18391206854142866,0.18843213464165426,0.0064063052365982975,-0.010926371336823892,0.8160879314585714,0.09072467313852428,12.146238650198207,2.046467079115816,1.8164865785188535,12.236963323336731,2.1371917522543393,16.0999169809714
47,0.17323860114899636,-0.004462114436750205,0.1795260865912159,0.18398820102796612,0.006287485442219548,-0.010749599878969757,0.8204739134087841,0.09557994914264079,12.340346935001866,2.055938647474761,1.7960237677690642,12.435926884144507,2.1515185966174024,16.287889299388333
48,0.17208758889338152,-0.004986863322521379,0.18309272192334455,0.18807958524586593,0.011005133029963032,-0.01599199635248441,0.8169072780766554,0.09370966223708521,12.373032047050131,2.0555066562479567,1.8371715704347373,12.466741709287216,2.149216318485043,16.35941993596991
49,0.1788327186821153,-0.0046146687921715624,0.18766210643537098,0.19227677522754255,0.008829387753255674,-0.013444056545427241,0.812337893564629,0.0870271620601546,12.601192367390045,2.0317250659712798,1.841524537187274,12.6882195294502,2.1187522280314335,16.561469132608753
50,0.1868572588067764,-0.0031366706567583337,0.19664309928132703,0.19977976993808536,0.009785840474550639,-0.012922511131308961,0.8033569007186729,0.09459660067170717,12.066976033669167,2.0707647587380364,1.9527529594618898,12.161572634340875,2.1653613594097445,16.1850903525408
51,0.17397792993887393,-0.004779056962408309,0.18337635076282346,0.18815540772523176,0.009398420823949538,-0.014177477786357834,0.8166236492371766,0.09203128297736285,12.440375680513956,2.014280829544907,1.8854919372843764,12.532406963491319,2.10631211252227,16.432179730320602
52,0.18579759614200894,-0.005256639254484973,0.1955480370905901,0.20080467634507507,0.009750440948581157,-0.015007080203066125,0.8044519629094099,0.09230006133851987,12.233452643498172,2.0643433722186177,1.9031618118592792,12.325752704836692,2.1566434335571376,16.29325788891459
53,0.1708036607616033,-0.004664638787430787,0.1797553839464134,0.1844200227338442,0.008951723184810106,-0.013616361972240892,0.8202446160535866,0.0969752802298558,11.914457039880105,2.041043959140543,1.9639323451011332,12.01143232010996,2.138019239370399,16.016408624351637
54,0.19377711155068228,-0.004645088185761368,0.20089417464956033,0.2055392628353217,0.0071170630988780514,-0.011762151284639422,0.7991058253504397,0.09642397078055254,12.41491897705805,2.028610790347079,1.785095824501676,12.511342947838603,2.125034761127632,16.325049562687358
55,0.18599676025470172,-0.003933229926729505,0.19421250688795003,0.19814573681467954,0.008215746633248311,-0.01214897655997782,0.80578749311205,0.09410460456198777,12.618476084023076,2.049807194886519,1.798671859027337,12.712580688585064,2.1439117994485057,16.56105974249892
56,0.17759350836169052,-0.004873892171223942,0.1880714700089596,0.19294536218018354,0.01047796164726908,-0.015351853818493022,0.8119285299910404,0.08851802161789735,12.107563320337222,2.037531235385062,1.9174643065839803,12.19608134195512,2.1260492570029594,16.151076883924162
57,0.16288843145923435,-0.00450043947949313,0.1723410791076762,0.17684151858716934,0.009452647648441864,-0.013953087127934999,0.8276589208923237,0.08981662788758271,12.371958688620706,2.0432771721856113,1.9296198904763084,12.46177531650829,2.133093800073194,16.43467237917021
58,0.1943117270908656,-0.004587616631470504,0.2072481312382401,0.2118357478697106,0.012936404147374486,-0.01752402077884499,0.7927518687617598,0.0882070809588349,12.654041720080986,2.0553473588603683,1.8284699057449405,12.742248801039821,2.1435544398192024,16.62606606564513
59,0.1796483207321868,-0.004626182758092016,0.18648160758201732,0.19110779034010933,0.0068332868498305055,-0.011459469607922518,0.8135183924179827,0.09418976829380021,11.777844658332857,2.0494766398245883,1.8816785810258967,11.872034426626657,2.1436664081183876,15.803189647477142
60,0.14671977531672944,-0.003727390374668597,0.1603147986130801,0.1640421889877487,0.01359502329635065,-0.01732241367101925,0.8396852013869199,0.0910401873981499,11.98489785739012,2.0775071483749787,1.8976015797509884,12.07593804478827,2.168547335773129,16.051046772914237
61,0.17688507468049428,-0.003961444092778392,0.1881690088874075,0.1921304529801859,0.011283934206913232,-0.015245378299691636,0.8118309911125925,0.09593803219875952,12.181214066251405,2.0458818298639514,1.9033868943576717,12.277152098450165,2.1418198620627114,16.226420822671788
62,0.17042520034182132,-0.002929912139409939,0.18490079182536223,0.18783070396477217,0.014475591483540912,-0.017405503622950846,0.8150992081746378,0.09573097615091264,12.05522377822949,2.0398624284067726,1.9398571757945184,12.150954754380402,2.135593404557685,16.130674358581693
63,0.17484406959192206,-0.0037541740572594674,0.18561049476170638,0.18936466881896585,0.010766425169784322,-0.014520599227043796,0.8143895052382937,0.09167111290656571,12.089288009645667,2.0766013714557694,1.818854761717942,12.180959122552233,2.168272484362335,16.076415255725944
64,0.16764478897458762,-0.004734442829134502,0.1818448574063777,0.1865793002355122,0.014200068431790086,-0.018934511260924575,0.8181551425936223,0.09101139970957206,12.275344162926306,2.073245433958297,1.8920636598678957,12.366355562635878,2.164256833667869,16.33166465646207
65,0.17865147132018958,-0.005115080160997268,0.18741557184903507,0.19253065201003233,0.008764100528845492,-0.013879180689842757,0.8125844281509649,0.0934612397107113,12.15320369116266,2.047176662919023,1.836164976539946,12.246664930873372,2.140637902629734,16.13000657033234
66,0.1696566798757564,-0.004450007150522239,0.18048273686902416,0.1849327440195464,0.010826056993267774,-0.015276064143790014,0.8195172631309758,0.08933942044653698,12.040216131554509,2.0508122724571898,1.9809581880797342,12.129555552001046,2.140151692903726,16.16132601253797
67,0.16131143388182648,-0.0037731325537314103,0.16787113255555589,0.1716442651092873,0.006559698673729408,-0.010332831227460815,0.8321288674444441,0.09560143106702768,12.310215057823115,2.031438332002443,1.8122123707806157,12.405816488890142,2.1270397630694715,16.2494671916732
68,0.17859084327729494,-0.00300384874030047,0.18948137934890955,0.19248522808921,0.01089053607161461,-0.013894384811915073,0.8105186206510905,0.09360110720149173,12.236824805083085,2.0669184555554505,1.8724433452942684,12.330425912284577,2.1605195627569422,16.269787713134296
69,0.17765018944709957,-0.0043216022403717745,0.1864845101156644,0.19080611235603617,0.008834320668564821,-0.013155922908936607,0.8135154898843356,0.08798857046115316,11.984804987776062,2.0218014879794417,1.8634544312288188,12.072793558237215,2.1097900584405958,15.958049477445476
70,0.15715413453730168,-0.0045767510292134325,0.1725977982078419,0.17717454923705533,0.01544366367054023,-0.020020414699753658,0.8274022017921581,0.0897285999375832,12.102514852617077,2.0598866625485943,1.8750218241891314,12.19224345255466,2.1496152624861766,16.127151939292386
71,0.1617751550610429,-0.005029534567174542,0.1704518716437808,0.17548140621095534,0.008676716582737914,-0.013706251149912446,0.8295481283562192,0.09070505181213129,12.004891879539937,2.0473262870670563,1.8912538551430345,12.095596931352068,2.138031338879187,16.03417707356216
72,0.18508562469223416,-0.003296283292463289,0.19251169807750798,0.19580798136997127,0.007426073385273818,-0.010722356677737105,0.807488301922492,0.09480249237550531,12.064575956466223,2.0650518202232977,1.8628410051960227,12.159378448841728,2.159854312598803,16.08727127426105
73,0.18177019147755963,-0.002649718364002697,0.19437041152178958,0.19702012988579226,0.012600220044229948,-0.015249938408232633,0.8056295884782104,0.08945524208242439,11.941436466389078,2.022086092579082,1.8844461608150063,12.030891708471502,2.111541334661507,15.93742396186559
74,0.17020083211735038,-0.0044396041492484346,0.18108574380679096,0.1855253479560394,0.010884911689440585,-0.015324515838689018,0.818914256193209,0.08933661057024089,12.213533891476446,2.0473709879504707,1.9928929197474776,12.302870502046687,2.1367075985207116,16.343134409744636
75,0.16563723744888778,-0.005112619457773595,0.17980302989032143,0.184915649348095,0.01416579244143365,-0.019278411899207232,0.8201969701096785,0.09453029567830917,12.321224436560222,2.0674151117218376,1.8152271476523687,12.41575473223853,2.1619454074001476,16.298396991612737
76,0.18540394975434046,-0.004316786369399294,0.19571415179687748,0.2000309381662768,0.01031020204253702,-0.014626988411936326,0.8042858482031225,0.09133594306081427,12.311189628293523,2.0653333517895973,1.8607788624070931,12.402525571354337,2.1566692948504107,16.328637785551027
77,0.1789007959474491,-0.004681927811928699,0.19030375950766037,0.19498568731958907,0.011402963560211282,-0.016084891372139976,0.8096962404923396,0.0918952715417074,12.18849171810462,2.093521389348597,1.9069335811477348,12.280386989646328,2.1854166608903043,16.28084196014266
78,0.1650675711199599,-0.0029999974108669085,0.17651812625982508,0.17951812367069198,0.011450555139865176,-0.014450552550732076,0.8234818737401749,0.08997949829730345,12.298103279903057,2.083356691377949,1.836117888154158,12.38808277820036,2.1733361896752514,16.307557357732467
79,0.17143077130090723,-0.004283412267618888,0.18546269789291003,0.18974611016052892,0.014031926592002808,-0.018315338859621694,0.81453730210709,0.08811413614533414,11.934636031036504,2.0509468894286726,1.8864593503213207,12.022750167181838,2.139061025574006,15.960156406931832
80,0.1838929083150306,-0.004590384463728151,0.19382698591751388,0.19841737038124202,0.009934077602483271,-0.014524462066211413,0.8061730140824861,0.09318134828900604,12.79404659411944,2.038476144415746,1.8300760437138859,12.887227942408446,2.131657492704753,16.755780130538078
81,0.16489619674025277,-0.0037348732321490284,0.1785750481340084,0.18230992136615742,0.013678851393755631,-0.017413724625904653,0.8214249518659916,0.09154716211385505,12.13505432118099,2.076251674897751,1.8452772725952489,12.226601483294845,2.167798837011606,16.148130430787845
82,0.17977896363783588,-0.0042905502221566,0.1906602486873085,0.1949507989094651,0.010881285049472611,-0.015171835271629214,0.8093397513126915,0.09044026173157071,12.156122799119771,2.055077413864689,1.9199869510794088,12.246563060851342,2.14551767559626,16.22162742579544
83,0.18232388506125585,-0.004759743299556495,0.19059680891835679,0.1953565522179133,0.008272923857100933,-0.013032667156657435,0.8094031910816433,0.09132342684247341,12.20155966059934,2.062367585198171,1.9658259829796894,12.292883087441814,2.153691012040645,16.321076655619674
84,0.17523589587547372,-0.004430598501987417,0.1848665463650534,0.1892971448670408,0.009630650489579673,-0.014061248991567077,0.8151334536349466,0.09045273268714915,12.211569699448514,2.0769402131558845,1.8412229285775759,12.302022432135663,2.1673929458430337,16.220185573869124
85,0.17024759002761422,-0.0035417946147296288,0.18053131384048218,0.1840731084552118,0.010283723812867962,-0.013825518427597577,0.8194686861595178,0.0921914656561853,12.10976493956105,2.063129176843386,1.8659976096470032,12.201956405217235,2.1553206424995723,16.131083191707624
86,0.18571643042866848,-0.004752055620859417,0.2037330480136272,0.20848510363448663,0.018016617584958733,-0.022768673205818157,0.7962669519863728,0.0913877977033799,12.12015947710498,2.030077200834283,1.951096427419925,12.21154727480836,2.1214649985376623,16.19272090306257
87,0.17349701141158944,-0.003973782637683869,0.18116958436685449,0.18514336700453835,0.00767257295526505,-0.01164635559294891,0.8188304156331455,0.0906847275942706,12.314572773210323,2.057903426242035,1.7375392325522778,12.405257500804593,2.1485881538363047,16.200700159598906
88,0.17743453265999667,-0.0037416981994944443,0.18443859553719955,0.18818029373669398,0.007004062877202871,-0.010745761076697308,0.8155614044628005,0.09539893082775741,12.282724009559786,2.0561170540163616,1.8096005565058153,12.378122940387543,2.1515159848441185,16.24384055090972
89,0.2073904804590989,-0.003893393682850378,0.21403860680924358,0.21793200049209396,0.0066481263501446675,-0.01054152003299505,0.7859613931907564,0.08826850413669618,12.493158843155335,2.054493149658674,1.8690045145601974,12.581427347292031,2.1427616537953695,16.504925011510903
90,0.17569713417055424,-0.003989922967990528,0.1876238854564441,0.19161380842443462,0.011926751285889853,-0.01591667425388038,0.812376114543556,0.09048103946378916,12.297707492464657,2.0716945044642348,1.9235068389146708,12.388188531928446,2.162175543928024,16.38338987530735
91,0.16075937620767097,-0.004345766297780983,0.17566575295065376,0.18001151924843475,0.014906376742982785,-0.01925214304076378,0.8243342470493462,0.09326247428323953,12.314338344203229,2.0248898707641114,1.9806145274859563,12.407600818486468,2.1181523450473514,16.413105216736536
92,0.1606240578324816,-0.004214437237077706,0.1682154966161349,0.17242993385321262,0.007591438783653315,-0.011805876020731021,0.8317845033838651,0.09428598963687129,12.170635566124522,2.0589802467518084,1.6962286260150634,12.264921555761394,2.1532662363886796,16.020130428528265
93,0.17749938585189473,-0.004281182455889508,0.18897918913090617,0.19326037158679568,0.011479803279011436,-0.01576098573490095,0.8110208108690938,0.0914624428697195,11.93067153244025,2.0508965606075744,1.9084406466237684,12.02213397530997,2.1423590034772944,15.981471182541313
94,0.20685625545082897,-0.004248856043885307,0.217749951601071,0.2219988076449563,0.010893696150242022,-0.015142552194127329,0.782250048398929,0.09506048074555196,12.426334508796936,2.06860701233353,1.901676592725261,12.521394989542488,2.163667493079082,16.49167859460128
95,0.2005500993276632,-0.004145090729014856,0.21020354518670398,0.21434863591571884,0.009653445859040766,-0.013798536588055632,0.7897964548132961,0.08955225033705005,12.753137722698463,2.049051655219584,1.7976386122421317,12.842689973035514,2.1386039055566344,16.68938024049723
96,0.13522631536337826,-0.0045683087869264945,0.14773768499189807,0.15230599377882456,0.012511369628519814,-0.017079678415446303,0.8522623150081019,0.09124275374086288,12.194188006173768,2.044252406289358,1.8064673203729456,12.28543075991463,2.1354951600302217,16.136150486576934
97,0.1637098881157406,-0.004547548880183826,0.17463007962733698,0.1791776285075208,0.010920191511596372,-0.0154677403917802,0.825369920372663,0.0936755151440245,11.924487437396385,2.0816697163691273,1.7435518032573238,12.01816295254041,2.175345231513152,15.84338447216686
98,0.1733377316813098,-0.003926288794580736,0.18461083968446682,0.18853712847904755,0.011273108003157006,-0.015199396797737741,0.8153891603155332,0.09234314196512727,12.121937281634894,2.0897829023028525,1.8873381910542157,12.214280423600021,2.1821260442679793,16.19140151695709
99,0.1578812163249004,-0.004816865747741611,0.16814680918682484,0.17296367493456646,0.010265592861924439,-0.01508245860966606,0.8318531908131752,0.0925512016416441,12.176314031400434,2.0629866823169074,1.8363217919516792,12.268865233042078,2.1555378839585524,16.168173707310665
