config_json,"{""all_runs_results_prefix"": ""seed_runs"", ""data_dir"": ""/mnt/data4tb/data_algonauts/"", ""fmri_dict_path"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/encoding_model/fmri_dicts/subj1_fmri_dicts.joblib"", ""method"": ""ridge_cv"", ""mixing_dimension"": 50, ""n_f"": 500, ""n_s"": 7000, ""n_seeds"": 10000, ""parent_submission_dir"": ""/mnt/data4tb/data_algonauts/submissions"", ""path_to_load"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/encoding_model/trained_models/roi_models/FBA-1_alexnet_features.8_subj01_1.pth/FBA-1_alexnet_features.8_subj01.pth_encoding_model.joblib"", ""progress_print_every"": 100, ""results_dir"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/simulation_results/Suppresion_FBA_Encoding"", ""results_prefix"": ""seed_summary"", ""rng_seed"": ""Generator(PCG64)"", ""roi_name"": ""FBA-1"", ""seed_start"": 0, ""snr"": 10, ""subj"": 1, ""suppression_method"": ""permutate"", ""suppression_strength"": 0.5, ""test_name"": ""FBA-Encoding-suppresion_exp1""}"

seed,CA_R²_X1,CA_R²_X2,CA_R²_X12,CA_unique_X1,CA_unique_X2,CA_common,CA_unexplained,PID_red,PID_unq1,PID_unq2,PID_syn,I(M1;T),I(M2;T),"I(M1,M2;T)"
42,0.15839840509967176,-0.003923520723958836,0.16744691103281747,0.1713704317567763,0.009048505933145712,-0.012972026657104535,0.8325530889671825,0.0,9.936297182774517,0.006565814149144256,6.2362594470202914,9.936297182774517,0.006565814149144256,16.179122443943953
43,0.18151583187471582,-0.0042015443713542605,0.19388829813041392,0.19808984250176817,0.0123724662556981,-0.016574010627052355,0.806111701869586,0.0,10.404865272535407,0.001964073011132772,6.201897343618059,10.404865272535407,0.001964073011132772,16.608726689164598
44,0.16730398260875928,-0.004449739270954702,0.1769475180309001,0.1813972573018548,0.009643535422140803,-0.014093274693095514,0.8230524819690999,0.0,10.016701724210158,0.004101159075302618,6.014117568757706,10.016701724210158,0.004101159075302618,16.034920452043167
45,0.16082161866950548,-0.003952327760169674,0.1701308425643137,0.1740831703244834,0.009309223894808233,-0.013261551654977916,0.8298691574356862,0.0,9.930234636470116,-0.03148304743694652,6.039240262203121,9.930234636470116,-0.03148304743694652,15.93799185123629
46,0.17750576330483037,-0.004520066100225583,0.18391206854142866,0.18843213464165426,0.0064063052365982975,-0.010926371336823892,0.8160879314585714,0.0,10.08951859347939,-0.01025297760300159,6.020651365095012,10.08951859347939,-0.01025297760300159,16.0999169809714
47,0.17323860114899636,-0.004462114436750205,0.1795260865912159,0.18398820102796612,0.006287485442219548,-0.010749599878969757,0.8204739134087841,0.0,10.288482154287166,0.004073866760061495,5.995333278341105,10.288482154287166,0.004073866760061495,16.287889299388333
48,0.17208758889338152,-0.004986863322521379,0.18309272192334455,0.18807958524586593,0.011005133029963032,-0.01599199635248441,0.8169072780766554,0.0,10.319296979429875,0.001771588627701881,6.038351367912333,10.319296979429875,0.001771588627701881,16.35941993596991
49,0.1788327186821153,-0.0046146687921715624,0.18766210643537098,0.19227677522754255,0.008829387753255674,-0.013444056545427241,0.812337893564629,0.0,10.540774799592858,-0.028692501825907435,6.049386834841802,10.540774799592858,-0.028692501825907435,16.561469132608753
50,0.1868572588067764,-0.0031366706567583337,0.19664309928132703,0.19977976993808536,0.009785840474550639,-0.012922511131308961,0.8033569007186729,0.0,10.014127904483534,0.017916629552403585,6.1530458185048635,10.014127904483534,0.017916629552403585,16.1850903525408
51,0.17397792993887393,-0.004779056962408309,0.18337635076282346,0.18815540772523176,0.009398420823949538,-0.014177477786357834,0.8166236492371766,0.0,10.384962233633978,-0.04113261733507079,6.088350114021695,10.384962233633978,-0.04113261733507079,16.432179730320602
52,0.18579759614200894,-0.005256639254484973,0.1955480370905901,0.20080467634507507,0.009750440948581157,-0.015007080203066125,0.8044519629094099,0.0,10.17830797497935,0.009198703699796695,6.105751210235441,10.17830797497935,0.009198703699796695,16.29325788891459
53,0.1708036607616033,-0.004664638787430787,0.1797553839464134,0.1844200227338442,0.008951723184810106,-0.013616361972240892,0.8202446160535866,0.0,9.86398759025262,-0.009425490486941968,6.161846524585959,9.86398759025262,-0.009425490486941968,16.016408624351637
54,0.19377711155068228,-0.004645088185761368,0.20089417464956033,0.2055392628353217,0.0071170630988780514,-0.011762151284639422,0.7991058253504397,0.0,10.363898217981262,-0.022409968729709018,5.983561313435805,10.363898217981262,-0.022409968729709018,16.325049562687358
55,0.18599676025470172,-0.003933229926729505,0.19421250688795003,0.19814573681467954,0.008215746633248311,-0.01214897655997782,0.80578749311205,0.0,10.565135958727723,-0.0035329304088351776,5.999456714180032,10.565135958727723,-0.0035329304088351776,16.56105974249892
56,0.17759350836169052,-0.004873892171223942,0.1880714700089596,0.19294536218018354,0.01047796164726908,-0.015351853818493022,0.8119285299910404,0.0,10.048636612097779,-0.02139547285438148,6.123835744680765,10.048636612097779,-0.02139547285438148,16.151076883924162
57,0.16288843145923435,-0.00450043947949313,0.1723410791076762,0.17684151858716934,0.009452647648441864,-0.013953087127934999,0.8276589208923237,0.0,10.314330586650948,-0.01435092978414687,6.134692722303408,10.314330586650948,-0.01435092978414687,16.43467237917021
58,0.1943117270908656,-0.004587616631470504,0.2072481312382401,0.2118357478697106,0.012936404147374486,-0.01752402077884499,0.7927518687617598,0.0,10.59480407118248,-0.0038902900381385663,6.035152284500788,10.59480407118248,-0.0038902900381385663,16.62606606564513
59,0.1796483207321868,-0.004626182758092016,0.18648160758201732,0.19110779034010933,0.0068332868498305055,-0.011459469607922518,0.8135183924179827,0.0,9.724589696769316,-0.0037783217389533164,6.082378272446779,9.724589696769316,-0.0037783217389533164,15.803189647477142
60,0.14671977531672944,-0.003727390374668597,0.1603147986130801,0.1640421889877487,0.01359502329635065,-0.01732241367101925,0.8396852013869199,0.0,9.928493314930929,0.021102605915788164,6.10145085206752,9.928493314930929,0.021102605915788164,16.051046772914237
61,0.17688507468049428,-0.003961444092778392,0.1881690088874075,0.1921304529801859,0.011283934206913232,-0.015245378299691636,0.8118309911125925,0.0,10.129707368592824,-0.005624867794629562,6.102338321873594,10.129707368592824,-0.005624867794629562,16.226420822671788
62,0.17042520034182132,-0.002929912139409939,0.18490079182536223,0.18783070396477217,0.014475591483540912,-0.017405503622950846,0.8150992081746378,0.0,10.003510024523061,-0.011851325299655713,6.139015659358288,10.003510024523061,-0.011851325299655713,16.130674358581693
63,0.17484406959192206,-0.0037541740572594674,0.18561049476170638,0.18936466881896585,0.010766425169784322,-0.014520599227043796,0.8143895052382937,0.0,10.033514392694892,0.02082775450499419,6.022073108526058,10.033514392694892,0.02082775450499419,16.076415255725944
64,0.16764478897458762,-0.004734442829134502,0.1818448574063777,0.1865793002355122,0.014200068431790086,-0.018934511260924575,0.8181551425936223,0.0,10.218910832778537,0.016812103810528,6.0959417198730055,10.218910832778537,0.016812103810528,16.33166465646207
65,0.17865147132018958,-0.005115080160997268,0.18741557184903507,0.19253065201003233,0.008764100528845492,-0.013879180689842757,0.8125844281509649,0.0,10.099220201016031,-0.006806827227606949,6.0375931965439165,10.099220201016031,-0.006806827227606949,16.13000657033234
66,0.1696566798757564,-0.004450007150522239,0.18048273686902416,0.1849327440195464,0.010826056993267774,-0.015276064143790014,0.8195172631309758,0.0,9.982110822143705,-0.007293036953615051,6.18650822734788,9.982110822143705,-0.007293036953615051,16.16132601253797
67,0.16131143388182648,-0.0037731325537314103,0.16787113255555589,0.1716442651092873,0.006559698673729408,-0.010332831227460815,0.8321288674444441,0.0,10.258371759032801,-0.020404966787869405,6.011500399428269,10.258371759032801,-0.020404966787869405,16.2494671916732
68,0.17859084327729494,-0.00300384874030047,0.18948137934890955,0.19248522808921,0.01089053607161461,-0.013894384811915073,0.8105186206510905,0.0,10.182981182427236,0.013074832899601319,6.0737316978074585,10.182981182427236,0.013074832899601319,16.269787713134296
69,0.17765018944709957,-0.0043216022403717745,0.1864845101156644,0.19080611235603617,0.008834320668564821,-0.013155922908936607,0.8135154898843356,0.0,9.925348828379875,-0.03765467141674517,6.070355320482347,9.925348828379875,-0.03765467141674517,15.958049477445476
70,0.15715413453730168,-0.0045767510292134325,0.1725977982078419,0.17717454923705533,0.01544366367054023,-0.020020414699753658,0.8274022017921581,0.0,10.044798722697319,0.0021705326288357085,6.080182683966231,10.044798722697319,0.0021705326288357085,16.127151939292386
71,0.1617751550610429,-0.005029534567174542,0.1704518716437808,0.17548140621095534,0.008676716582737914,-0.013706251149912446,0.8295481283562192,0.0,9.948152201494727,-0.009413390978153746,6.095438263045585,9.948152201494727,-0.009413390978153746,16.03417707356216
72,0.18508562469223416,-0.003296283292463289,0.19251169807750798,0.19580798136997127,0.007426073385273818,-0.010722356677737105,0.807488301922492,0.0,10.011933718984388,0.012409582741462089,6.062927972535199,10.011933718984388,0.012409582741462089,16.08727127426105
73,0.18177019147755963,-0.002649718364002697,0.19437041152178958,0.19702012988579226,0.012600220044229948,-0.015249938408232633,0.8056295884782104,0.0,9.883446978614161,-0.035903395195834076,6.089880378447264,9.883446978614161,-0.035903395195834076,15.93742396186559
74,0.17020083211735038,-0.0044396041492484346,0.18108574380679096,0.1855253479560394,0.010884911689440585,-0.015324515838689018,0.818914256193209,0.0,10.155425772189346,-0.010737131336629346,6.198445768891919,10.155425772189346,-0.010737131336629346,16.343134409744636
75,0.16563723744888778,-0.005112619457773595,0.17980302989032143,0.184915649348095,0.01416579244143365,-0.019278411899207232,0.8201969701096785,0.0,10.26831000238119,0.014500677542806706,6.0155863116887405,10.26831000238119,0.014500677542806706,16.298396991612737
76,0.18540394975434046,-0.004316786369399294,0.19571415179687748,0.2000309381662768,0.01031020204253702,-0.014626988411936326,0.8042858482031225,0.0,10.255080841496996,0.009224564993069784,6.064332379060962,10.255080841496996,0.009224564993069784,16.328637785551027
77,0.1789007959474491,-0.004681927811928699,0.19030375950766037,0.19498568731958907,0.011402963560211282,-0.016084891372139976,0.8096962404923396,0.0,10.132942259788987,0.03797193103296337,6.109927769320709,10.132942259788987,0.03797193103296337,16.28084196014266
78,0.1650675711199599,-0.0029999974108669085,0.17651812625982508,0.17951812367069198,0.011450555139865176,-0.014450552550732076,0.8234818737401749,0.0,10.240638048343019,0.025891459817910523,6.041027849571537,10.240638048343019,0.025891459817910523,16.307557357732467
79,0.17143077130090723,-0.004283412267618888,0.18546269789291003,0.18974611016052892,0.014031926592002808,-0.018315338859621694,0.81453730210709,0.0,9.875305437324498,-0.008383704283335014,6.093234673890669,9.875305437324498,-0.008383704283335014,15.960156406931832
80,0.1838929083150306,-0.004590384463728151,0.19382698591751388,0.19841737038124202,0.009934077602483271,-0.014524462066211413,0.8061730140824861,0.0,10.739783212551105,-0.015787237152587785,6.031784155139561,10.739783212551105,-0.015787237152587785,16.755780130538078
81,0.16489619674025277,-0.0037348732321490284,0.1785750481340084,0.18230992136615742,0.013678851393755631,-0.017413724625904653,0.8214249518659916,0.0,10.079156753437504,0.020354107154265222,6.048619570196076,10.079156753437504,0.020354107154265222,16.148130430787845
82,0.17977896363783588,-0.0042905502221566,0.1906602486873085,0.1949507989094651,0.010881285049472611,-0.015171835271629214,0.8093397513126915,0.0,10.099118330994001,-0.0019270542610807517,6.12443614906252,10.099118330994001,-0.0019270542610807517,16.22162742579544
83,0.18232388506125585,-0.004759743299556495,0.19059680891835679,0.1953565522179133,0.008272923857100933,-0.013032667156657435,0.8094031910816433,0.0,10.145438357584473,0.0062462821833042526,6.169392015851897,10.145438357584473,0.0062462821833042526,16.321076655619674
84,0.17523589587547372,-0.004430598501987417,0.1848665463650534,0.1892971448670408,0.009630650489579673,-0.014061248991567077,0.8151334536349466,0.0,10.154577702278322,0.01994821598569274,6.0456596556051085,10.154577702278322,0.01994821598569274,16.220185573869124
85,0.17024759002761422,-0.0035417946147296288,0.18053131384048218,0.1840731084552118,0.010283723812867962,-0.013825518427597577,0.8194686861595178,0.0,10.054511675359894,0.00787591264223142,6.068695603705499,10.054511675359894,0.00787591264223142,16.131083191707624
86,0.18571643042866848,-0.004752055620859417,0.2037330480136272,0.20848510363448663,0.018016617584958733,-0.022768673205818157,0.7962669519863728,0.0,10.06410254495102,-0.025979731319678567,6.154598089431227,10.06410254495102,-0.025979731319678567,16.19272090306257
87,0.17349701141158944,-0.003973782637683869,0.18116958436685449,0.18514336700453835,0.00767257295526505,-0.01164635559294891,0.8188304156331455,0.0,10.257812770947252,0.0011434239789638312,5.94174396467269,10.257812770947252,0.0011434239789638312,16.200700159598906
88,0.17743453265999667,-0.0037416981994944443,0.18443859553719955,0.18818029373669398,0.007004062877202871,-0.010745761076697308,0.8155614044628005,0.0,10.230678210530202,0.004071254986777628,6.00909108539274,10.230678210530202,0.004071254986777628,16.24384055090972
89,0.2073904804590989,-0.003893393682850378,0.21403860680924358,0.21793200049209396,0.0066481263501446675,-0.01054152003299505,0.7859613931907564,0.0,10.43398261743469,-0.004683076061971381,6.075625470138183,10.43398261743469,-0.004683076061971381,16.504925011510903
90,0.17569713417055424,-0.003989922967990528,0.1876238854564441,0.19161380842443462,0.011926751285889853,-0.01591667425388038,0.812376114543556,0.0,10.240743802071105,0.014730814070682996,6.1279152591655635,10.240743802071105,0.014730814070682996,16.38338987530735
91,0.16075937620767097,-0.004345766297780983,0.17566575295065376,0.18001151924843475,0.014906376742982785,-0.01925214304076378,0.8243342470493462,0.0,10.260156088629127,-0.029292384809989525,6.182241512917399,10.260156088629127,-0.029292384809989525,16.413105216736536
92,0.1606240578324816,-0.004214437237077706,0.1682154966161349,0.17242993385321262,0.007591438783653315,-0.011805876020731021,0.8317845033838651,0.0,10.117476825904053,0.005821506531338727,5.896832096092874,10.117476825904053,0.005821506531338727,16.020130428528265
93,0.17749938585189473,-0.004281182455889508,0.18897918913090617,0.19326037158679568,0.011479803279011436,-0.01576098573490095,0.8110208108690938,0.0,9.874689245452629,-0.005085726380046562,6.111867663468731,9.874689245452629,-0.005085726380046562,15.981471182541313
94,0.20685625545082897,-0.004248856043885307,0.217749951601071,0.2219988076449563,0.010893696150242022,-0.015142552194127329,0.782250048398929,0.0,10.373950259685147,0.016222763221740877,6.101505571694391,10.373950259685147,0.016222763221740877,16.49167859460128
95,0.2005500993276632,-0.004145090729014856,0.21020354518670398,0.21434863591571884,0.009653445859040766,-0.013798536588055632,0.7897964548132961,0.0,10.695245243178173,-0.00884082430070654,6.0029758216197635,10.695245243178173,-0.00884082430070654,16.68938024049723
96,0.13522631536337826,-0.0045683087869264945,0.14773768499189807,0.15230599377882456,0.012511369628519814,-0.017079678415446303,0.8522623150081019,0.0,10.13798603005729,-0.011949569827119255,6.010114026346764,10.13798603005729,-0.011949569827119255,16.136150486576934
97,0.1637098881157406,-0.004547548880183826,0.17463007962733698,0.1791776285075208,0.010920191511596372,-0.0154677403917802,0.825369920372663,0.0,9.870718222683069,0.027900501655810928,5.944765747827981,9.870718222683069,0.027900501655810928,15.84338447216686
98,0.1733377316813098,-0.003926288794580736,0.18461083968446682,0.18853712847904755,0.011273108003157006,-0.015199396797737741,0.8153891603155332,0.0,10.06683569374268,0.034681314410638375,6.08988450880377,10.06683569374268,0.034681314410638375,16.19140151695709
99,0.1578812163249004,-0.004816865747741611,0.16814680918682484,0.17296367493456646,0.010265592861924439,-0.01508245860966606,0.8318531908131752,0.0,10.121420503184737,0.008093154101211475,6.038660050024716,10.121420503184737,0.008093154101211475,16.168173707310665
100,0.1725001989870369,-0.0037123264106924433,0.18271265051007907,0.1864249769207715,0.010212451523042176,-0.013924777933734617,0.8172873494899209,0.0,10.0807559631962,0.01955296104081361,6.048863309815099,10.0807559631962,0.01955296104081361,16.149172234052113
101,0.16479368551735732,-0.004656555382266471,0.1765560169618489,0.18121257234411536,0.01176233144449157,-0.016418886826758045,0.8234439830381511,0.0,10.101460147951098,-0.014167607077816946,6.083633700074899,10.101460147951098,-0.014167607077816946,16.17092624094818
102,0.1946376650526532,-0.004348915690341304,0.2062137864727432,0.21056270216308448,0.011576121420089985,-0.015925037110431278,0.7937862135272569,0.0,9.956774476253637,0.013366574974567946,6.073337179697673,9.956774476253637,0.013366574974567946,16.043478230925878
